Employee_ID,Age,Attrition,BusinessTravel,Department,DistanceFromHome,Education,EducationField,Gender,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,OverTime,PerformanceRating,TotalWorkingYears,WorkLifeBalance,YearsAtCompany
16374,32,No,Non-Travel,Research & Development,13,MS,Medical,Male,Sales Representative,1,Divorced,2090,No,3,12,2,15
16375,32,Yes,Travel_Rarely,Research & Development,14,MS,Marketing,Male,Manufacturing Director,3,Divorced,19496,No,2,36,1,15
16376,38,No,Non-Travel,Research & Development,11,PHD,Marketing,Female,Research Director,2,Married,12359,Yes,4,30,3,2
16377,34,No,Travel_Frequently,Human Resources,3,MS,Other,Female,Manager,4,Single,31720,Yes,3,34,2,12
16378,53,No,Travel_Rarely,Research & Development,24,PHD,Other,Female,Sales Executive,2,Single,37016,No,2,4,3,18
16379,42,No,Travel_Frequently,Sales,1,PHD,Other,Male,Laboratory Technician,2,Single,9447,No,3,34,4,15
16380,29,No,Non-Travel,Sales,16,MS,Other,Female,Human Resources,4,Single,23593,No,3,3,4,0
16381,52,No,Non-Travel,Human Resources,11,PHD,Human Resources,Male,Healthcare Representative,2,Divorced,26474,No,2,7,2,8
16382,55,No,Travel_Frequently,Human Resources,30,PHD,Medical,Male,Human Resources,4,Married,15541,No,3,2,4,0
16383,49,No,Non-Travel,Human Resources,7,PHD,Technical Degree,Female,Healthcare Representative,4,Single,5311,No,3,18,2,15
16384,54,No,Non-Travel,Human Resources,16,PHD,Life Sciences,Female,Manager,3,Divorced,25519,No,2,13,4,12
16385,32,Yes,Travel_Rarely,Sales,6,MS,Other,Female,Sales Representative,1,Single,6618,No,1,28,2,11
16386,46,No,Travel_Frequently,Human Resources,29,PHD,Technical Degree,Male,Manufacturing Director,4,Single,14828,No,3,26,2,16
16387,54,Yes,Non-Travel,Sales,17,PHD,Technical Degree,Male,Manager,2,Married,36679,Yes,4,27,2,17
16388,53,No,Non-Travel,Human Resources,27,PHD,Life Sciences,Female,Human Resources,2,Single,31710,No,1,26,2,5
16389,32,Yes,Travel_Frequently,Sales,14,MS,Technical Degree,Female,Manager,4,Single,27739,No,3,22,2,15
16390,21,No,Travel_Frequently,Research & Development,21,BS,Technical Degree,Male,Sales Representative,1,Divorced,9815,No,1,21,4,0
16391,39,No,Travel_Frequently,Human Resources,29,PHD,Other,Male,Research Scientist,2,Divorced,26850,No,3,36,3,15
16392,46,Yes,Travel_Frequently,Sales,19,PHD,Technical Degree,Male,Manufacturing Director,3,Single,31206,No,1,28,1,14
16393,37,No,Travel_Rarely,Sales,12,PHD,Other,Female,Research Scientist,2,Divorced,19321,Yes,4,1,1,6
16394,23,No,Non-Travel,Research & Development,28,MS,Technical Degree,Male,Laboratory Technician,4,Single,16896,Yes,1,36,2,17
16395,47,No,Travel_Rarely,Human Resources,14,PHD,Technical Degree,Female,Laboratory Technician,1,Married,37791,No,4,25,2,8
16396,25,No,Travel_Frequently,Human Resources,8,MS,Human Resources,Female,Research Director,1,Divorced,28508,No,2,17,3,6
16397,30,Yes,Travel_Frequently,Sales,27,MS,Life Sciences,Female,Manager,1,Single,11179,No,3,20,3,1
16398,44,No,Travel_Frequently,Research & Development,4,PHD,Other,Male,Manager,2,Divorced,16104,No,1,10,4,4
16399,44,No,Non-Travel,Sales,9,PHD,Medical,Female,Sales Representative,3,Divorced,4983,No,2,13,1,19
16400,55,Yes,Non-Travel,Research & Development,16,PHD,Other,Male,Healthcare Representative,3,Married,2623,No,1,20,4,16
16401,25,No,Travel_Rarely,Sales,2,MS,Life Sciences,Female,Sales Executive,3,Divorced,11931,No,3,3,4,10
16402,58,No,Travel_Rarely,Human Resources,4,PHD,Other,Male,Healthcare Representative,3,Married,21800,No,4,32,4,5
16403,25,No,Non-Travel,Research & Development,11,MS,Other,Female,Healthcare Representative,4,Married,23645,No,2,7,1,11
16404,34,No,Non-Travel,Human Resources,6,MS,Technical Degree,Male,Research Scientist,3,Married,4568,No,2,32,1,9
16405,59,No,Non-Travel,Research & Development,17,PHD,Other,Male,Research Director,1,Divorced,24808,Yes,2,24,2,2
16406,51,No,Non-Travel,Research & Development,3,PHD,Medical,Female,Healthcare Representative,2,Single,33550,No,2,19,2,18
16407,27,No,Travel_Frequently,Sales,6,MS,Technical Degree,Female,Human Resources,2,Single,8107,No,4,39,2,11
16408,41,No,Travel_Rarely,Research & Development,22,PHD,Other,Male,Laboratory Technician,2,Single,29457,Yes,1,40,2,12
16409,37,Yes,Non-Travel,Research & Development,11,PHD,Life Sciences,Male,Manufacturing Director,2,Married,10915,No,2,13,1,15
16410,32,No,Travel_Frequently,Research & Development,8,MS,Life Sciences,Female,Sales Executive,4,Single,28767,No,2,15,4,1
16411,53,No,Travel_Frequently,Sales,29,PHD,Other,Male,Research Director,1,Divorced,10210,No,4,32,1,11
16412,59,No,Non-Travel,Human Resources,22,PHD,Medical,Male,Manufacturing Director,4,Married,7591,No,3,33,4,11
16413,45,No,Travel_Frequently,Human Resources,13,PHD,Life Sciences,Female,Laboratory Technician,3,Divorced,30558,No,2,35,1,14
16414,49,Yes,Non-Travel,Research & Development,12,PHD,Marketing,Male,Healthcare Representative,3,Divorced,5798,Yes,3,11,1,11
16415,46,No,Travel_Frequently,Research & Development,23,PHD,Technical Degree,Male,Research Director,3,Married,14324,No,1,28,2,17
16416,55,No,Travel_Frequently,Research & Development,10,PHD,Human Resources,Female,Healthcare Representative,2,Divorced,15089,Yes,2,24,2,15
16417,30,Yes,Non-Travel,Research & Development,9,MS,Human Resources,Male,Research Director,1,Married,25373,No,1,9,4,17
16418,31,Yes,Non-Travel,Sales,16,MS,Marketing,Male,Human Resources,4,Married,37869,Yes,3,17,4,17
16419,56,Yes,Non-Travel,Sales,17,PHD,Marketing,Female,Human Resources,1,Divorced,5848,Yes,2,12,1,20
16420,51,No,Travel_Frequently,Human Resources,9,PHD,Life Sciences,Male,Sales Representative,2,Divorced,14499,No,1,11,2,7
16421,47,No,Travel_Rarely,Human Resources,30,PHD,Technical Degree,Female,Healthcare Representative,3,Single,33509,Yes,4,28,2,4
16422,49,Yes,Travel_Rarely,Research & Development,19,PHD,Medical,Female,Laboratory Technician,4,Single,30428,Yes,2,36,2,5
16423,42,No,Non-Travel,Sales,3,PHD,Medical,Female,Sales Representative,4,Single,17496,No,4,16,1,9
16424,49,No,Travel_Frequently,Research & Development,10,PHD,Life Sciences,Female,Manufacturing Director,2,Divorced,32531,No,2,14,1,20
16425,36,No,Travel_Rarely,Sales,8,PHD,Human Resources,Male,Manager,1,Divorced,20540,No,2,13,2,12
16426,41,No,Non-Travel,Research & Development,10,PHD,Marketing,Female,Manufacturing Director,1,Married,1909,Yes,3,31,4,11
16427,46,Yes,Non-Travel,Research & Development,26,PHD,Technical Degree,Female,Laboratory Technician,2,Divorced,10306,Yes,1,26,3,13
16428,57,No,Non-Travel,Human Resources,23,PHD,Medical,Female,Laboratory Technician,3,Divorced,17649,No,2,14,2,3
16429,53,No,Travel_Frequently,Sales,16,PHD,Medical,Female,Laboratory Technician,1,Married,37293,Yes,2,21,2,4
16430,49,No,Travel_Frequently,Research & Development,14,PHD,Medical,Male,Healthcare Representative,4,Divorced,29799,No,3,16,3,16
16431,50,No,Travel_Frequently,Sales,29,PHD,Technical Degree,Female,Human Resources,2,Married,25131,Yes,1,39,4,15
16432,31,No,Travel_Frequently,Sales,10,MS,Marketing,Male,Healthcare Representative,4,Single,22080,Yes,2,24,1,19
16433,26,No,Travel_Frequently,Sales,13,MS,Life Sciences,Male,Laboratory Technician,3,Single,32080,No,1,38,2,16
16434,44,Yes,Travel_Rarely,Research & Development,25,PHD,Technical Degree,Female,Manufacturing Director,3,Single,35356,Yes,3,1,3,3
16435,47,No,Travel_Rarely,Research & Development,18,PHD,Human Resources,Male,Manager,3,Divorced,17995,No,3,28,1,9
16436,40,No,Non-Travel,Human Resources,9,PHD,Marketing,Male,Manager,4,Divorced,8362,No,1,11,1,8
16437,44,Yes,Travel_Frequently,Research & Development,12,PHD,Life Sciences,Female,Laboratory Technician,3,Single,2661,Yes,4,37,4,20
16438,37,No,Travel_Frequently,Human Resources,4,PHD,Marketing,Male,Healthcare Representative,2,Married,10976,No,3,33,1,3
16439,30,No,Travel_Rarely,Research & Development,25,MS,Life Sciences,Female,Healthcare Representative,4,Single,18630,No,1,2,3,5
16440,18,Yes,Travel_Frequently,Research & Development,1,FSc,Technical Degree,Male,Sales Executive,4,Divorced,30516,No,1,37,4,9
16441,52,Yes,Travel_Rarely,Sales,15,PHD,Other,Female,Manufacturing Director,1,Single,21392,Yes,1,3,2,7
16442,51,No,Travel_Frequently,Research & Development,29,PHD,Human Resources,Male,Research Scientist,4,Married,29369,No,4,37,3,8
16443,54,Yes,Travel_Frequently,Human Resources,13,PHD,Life Sciences,Male,Healthcare Representative,3,Single,12080,No,3,15,2,2
16444,25,No,Travel_Frequently,Human Resources,17,MS,Life Sciences,Male,Laboratory Technician,4,Divorced,10930,No,3,8,4,8
16445,46,No,Travel_Frequently,Human Resources,5,PHD,Technical Degree,Male,Research Scientist,2,Married,4169,No,2,12,1,18
16446,23,No,Travel_Rarely,Human Resources,18,MS,Human Resources,Male,Research Director,2,Divorced,12240,Yes,3,38,4,1
16447,40,No,Travel_Frequently,Human Resources,22,PHD,Other,Female,Sales Representative,3,Divorced,9420,No,4,6,3,12
16448,41,No,Non-Travel,Human Resources,3,PHD,Technical Degree,Female,Human Resources,1,Divorced,5593,No,4,18,2,19
16449,58,No,Travel_Frequently,Sales,18,PHD,Marketing,Female,Research Scientist,1,Single,11418,No,2,14,4,8
16450,34,No,Travel_Frequently,Research & Development,26,MS,Technical Degree,Female,Research Director,1,Single,11072,No,1,7,3,14
16451,37,Yes,Non-Travel,Human Resources,22,PHD,Marketing,Male,Manufacturing Director,4,Divorced,5885,No,3,8,4,10
16452,26,No,Travel_Frequently,Sales,20,MS,Human Resources,Female,Manufacturing Director,2,Single,16226,Yes,3,19,4,16
16453,48,No,Non-Travel,Human Resources,24,PHD,Human Resources,Female,Research Director,3,Divorced,32426,No,4,35,2,20
16454,23,Yes,Non-Travel,Research & Development,24,MS,Medical,Male,Manager,1,Married,35928,No,1,8,2,12
16455,35,No,Non-Travel,Research & Development,13,MS,Marketing,Male,Sales Executive,1,Single,20706,No,1,3,3,3
16456,43,No,Travel_Rarely,Sales,23,PHD,Medical,Female,Healthcare Representative,2,Single,31519,No,3,17,4,0
16457,44,Yes,Non-Travel,Human Resources,18,PHD,Technical Degree,Female,Research Scientist,2,Married,9971,No,4,24,4,18
16458,55,No,Travel_Frequently,Sales,14,PHD,Human Resources,Female,Sales Executive,3,Married,25049,No,2,8,2,16
16459,58,No,Travel_Frequently,Human Resources,14,PHD,Life Sciences,Female,Sales Executive,3,Divorced,28960,No,2,40,1,11
16460,54,No,Non-Travel,Sales,27,PHD,Technical Degree,Female,Sales Representative,4,Divorced,16662,No,4,37,2,12
16461,23,No,Travel_Rarely,Research & Development,24,MS,Human Resources,Female,Manager,3,Divorced,19793,No,1,30,1,16
16462,51,Yes,Travel_Rarely,Human Resources,19,PHD,Marketing,Female,Research Director,3,Divorced,1922,No,1,37,3,3
16463,33,Yes,Travel_Frequently,Human Resources,4,MS,Life Sciences,Female,Healthcare Representative,4,Divorced,20909,Yes,2,26,2,4
16464,26,Yes,Non-Travel,Sales,23,MS,Human Resources,Female,Research Director,2,Single,15020,No,2,32,1,7
16465,32,No,Travel_Rarely,Research & Development,4,MS,Life Sciences,Male,Research Scientist,1,Married,21929,Yes,4,26,1,19
16466,28,No,Non-Travel,Sales,8,MS,Other,Female,Human Resources,2,Divorced,28027,No,2,9,1,15
16467,42,No,Travel_Rarely,Sales,3,PHD,Marketing,Female,Sales Representative,4,Married,35156,No,2,24,4,15
16468,25,Yes,Travel_Frequently,Sales,17,MS,Human Resources,Female,Healthcare Representative,4,Divorced,26527,No,1,19,4,19
16469,20,No,Travel_Frequently,Human Resources,11,FSc,Human Resources,Female,Sales Executive,1,Single,13761,Yes,4,21,3,0
16470,24,No,Travel_Frequently,Research & Development,7,MS,Life Sciences,Male,Manager,3,Married,6037,No,2,16,3,1
16471,58,No,Non-Travel,Human Resources,26,PHD,Other,Female,Manager,3,Married,6436,No,1,30,3,17
16472,45,Yes,Travel_Frequently,Human Resources,23,PHD,Human Resources,Female,Research Director,4,Married,17387,No,3,9,1,5
16473,37,No,Travel_Rarely,Research & Development,16,PHD,Other,Female,Research Director,2,Married,24962,No,4,23,2,4
16474,30,No,Travel_Frequently,Sales,18,MS,Marketing,Male,Manufacturing Director,2,Married,11303,No,2,7,1,4
16475,51,No,Travel_Rarely,Sales,5,PHD,Marketing,Male,Sales Representative,1,Married,23287,No,4,28,3,12
16476,30,Yes,Travel_Rarely,Research & Development,18,MS,Marketing,Male,Manager,4,Divorced,17102,No,2,19,3,1
16477,37,No,Travel_Frequently,Human Resources,18,PHD,Medical,Male,Research Director,2,Married,4851,Yes,2,22,3,12
16478,40,No,Travel_Frequently,Sales,29,PHD,Other,Female,Laboratory Technician,2,Married,38565,Yes,4,1,1,12
16479,59,No,Travel_Frequently,Human Resources,3,PHD,Technical Degree,Female,Laboratory Technician,1,Divorced,13087,No,2,18,4,14
16480,19,Yes,Non-Travel,Research & Development,15,FSc,Technical Degree,Female,Research Scientist,1,Married,31095,No,1,20,1,10
16481,27,No,Non-Travel,Sales,4,MS,Technical Degree,Female,Manager,2,Married,10616,No,3,37,4,5
16482,45,No,Travel_Rarely,Research & Development,7,PHD,Marketing,Male,Manufacturing Director,3,Single,15901,No,1,4,3,7
16483,24,No,Travel_Rarely,Sales,20,MS,Marketing,Male,Laboratory Technician,1,Single,26378,No,1,13,3,12
16484,59,No,Travel_Frequently,Sales,19,PHD,Human Resources,Female,Research Director,4,Divorced,35898,No,1,19,1,8
16485,27,No,Non-Travel,Sales,5,MS,Life Sciences,Male,Human Resources,3,Single,14288,No,2,9,3,0
16486,21,No,Non-Travel,Sales,11,BS,Technical Degree,Male,Research Scientist,1,Single,3709,Yes,4,26,4,8
16487,40,No,Non-Travel,Sales,24,PHD,Marketing,Male,Human Resources,2,Single,35679,Yes,1,1,4,0
16488,30,No,Travel_Frequently,Human Resources,25,MS,Marketing,Female,Research Scientist,2,Single,34906,Yes,4,22,1,20
16489,59,No,Non-Travel,Sales,4,PHD,Human Resources,Female,Research Scientist,1,Divorced,14214,No,4,7,2,6
16490,25,No,Non-Travel,Research & Development,6,MS,Technical Degree,Male,Research Director,3,Divorced,14917,Yes,3,31,4,16
16491,43,Yes,Travel_Frequently,Research & Development,17,PHD,Human Resources,Female,Research Director,4,Married,33834,No,2,33,4,19
16492,53,Yes,Non-Travel,Human Resources,1,PHD,Technical Degree,Female,Human Resources,3,Divorced,32669,No,4,37,3,1
16493,41,No,Travel_Rarely,Human Resources,26,PHD,Marketing,Male,Manufacturing Director,2,Divorced,12959,No,2,23,2,18
16494,44,Yes,Travel_Rarely,Human Resources,29,PHD,Medical,Female,Manufacturing Director,2,Single,8758,No,4,31,2,3
16495,49,No,Travel_Rarely,Human Resources,26,PHD,Marketing,Male,Sales Representative,3,Single,18601,Yes,1,37,4,11
16496,41,No,Travel_Frequently,Sales,30,PHD,Life Sciences,Male,Manager,2,Married,31883,No,4,34,2,12
16497,24,No,Travel_Frequently,Human Resources,3,MS,Marketing,Male,Human Resources,1,Single,29056,Yes,3,36,1,7
16498,59,No,Non-Travel,Human Resources,24,PHD,Technical Degree,Male,Laboratory Technician,1,Divorced,22954,Yes,3,21,4,8
16499,22,No,Non-Travel,Research & Development,14,BS,Other,Female,Research Director,4,Single,4176,No,1,39,4,9
16500,34,Yes,Travel_Frequently,Sales,1,MS,Life Sciences,Female,Laboratory Technician,3,Divorced,33034,Yes,2,33,3,15
16501,52,No,Non-Travel,Research & Development,11,PHD,Human Resources,Female,Manufacturing Director,4,Married,7135,No,2,29,4,3
16502,28,No,Travel_Rarely,Research & Development,16,MS,Other,Female,Manager,1,Married,29935,No,4,35,4,17
16503,43,No,Travel_Frequently,Research & Development,16,PHD,Human Resources,Male,Healthcare Representative,3,Married,13505,No,4,39,2,12
16504,39,No,Travel_Rarely,Research & Development,5,PHD,Marketing,Male,Research Director,4,Married,26874,No,3,5,3,2
16505,55,No,Travel_Rarely,Human Resources,2,PHD,Human Resources,Male,Sales Executive,4,Married,3893,No,3,13,1,6
16506,59,No,Non-Travel,Sales,17,PHD,Medical,Male,Research Director,4,Divorced,1658,No,3,12,2,0
16507,37,No,Travel_Frequently,Human Resources,3,PHD,Technical Degree,Female,Sales Executive,1,Single,37861,No,3,38,3,2
16508,48,No,Travel_Rarely,Research & Development,7,PHD,Technical Degree,Female,Sales Representative,1,Married,36650,Yes,1,9,4,17
16509,21,Yes,Travel_Frequently,Research & Development,7,BS,Other,Female,Manager,4,Divorced,37880,Yes,1,12,4,19
16510,29,No,Travel_Frequently,Human Resources,24,MS,Technical Degree,Male,Laboratory Technician,1,Married,39701,No,4,4,1,7
16511,40,No,Travel_Rarely,Human Resources,21,PHD,Other,Female,Sales Executive,3,Divorced,4305,No,2,14,3,17
16512,38,No,Travel_Rarely,Sales,12,PHD,Human Resources,Male,Human Resources,4,Married,8051,No,3,23,1,1
16513,50,No,Non-Travel,Human Resources,24,PHD,Other,Male,Manufacturing Director,2,Single,34477,No,2,33,1,9
16514,37,No,Non-Travel,Sales,19,PHD,Life Sciences,Female,Research Director,3,Divorced,34775,No,2,24,2,18
16515,18,No,Travel_Rarely,Human Resources,29,FSc,Human Resources,Male,Research Director,3,Divorced,26913,No,2,18,3,8
16516,37,No,Travel_Frequently,Human Resources,19,PHD,Marketing,Female,Manufacturing Director,1,Married,7914,No,1,14,2,6
16517,38,No,Travel_Frequently,Sales,29,PHD,Marketing,Male,Manager,2,Married,14894,No,1,14,4,20
16518,26,Yes,Non-Travel,Human Resources,15,MS,Life Sciences,Male,Manager,3,Single,38180,Yes,1,28,1,13
16519,19,Yes,Travel_Rarely,Research & Development,4,FSc,Human Resources,Male,Healthcare Representative,1,Married,20909,No,3,32,2,15
16520,55,No,Non-Travel,Human Resources,5,PHD,Medical,Female,Human Resources,4,Single,37967,No,4,10,2,14
16521,31,No,Travel_Rarely,Human Resources,6,MS,Life Sciences,Female,Research Scientist,4,Divorced,34406,Yes,2,12,4,17
16522,47,Yes,Travel_Rarely,Sales,23,PHD,Life Sciences,Female,Sales Executive,2,Married,39315,No,2,9,2,17
16523,30,No,Travel_Rarely,Human Resources,16,MS,Other,Female,Sales Representative,4,Married,35421,Yes,1,40,3,16
16524,60,No,Travel_Frequently,Research & Development,2,PHD,Medical,Female,Human Resources,3,Divorced,12117,No,1,13,1,9
16525,45,No,Non-Travel,Human Resources,6,PHD,Life Sciences,Female,Sales Executive,4,Single,18343,No,4,11,4,14
16526,51,No,Travel_Rarely,Sales,22,PHD,Life Sciences,Female,Laboratory Technician,3,Divorced,26263,No,2,16,1,14
16527,25,No,Travel_Frequently,Research & Development,4,MS,Marketing,Male,Laboratory Technician,3,Married,26550,Yes,3,27,3,16
16528,49,No,Non-Travel,Human Resources,4,PHD,Marketing,Male,Manufacturing Director,4,Single,21950,Yes,1,24,2,0
16529,44,No,Travel_Frequently,Human Resources,1,PHD,Human Resources,Female,Laboratory Technician,3,Married,39497,Yes,1,16,2,20
16530,59,No,Travel_Frequently,Sales,13,PHD,Life Sciences,Female,Sales Executive,1,Divorced,6858,No,2,17,4,10
16531,42,No,Travel_Frequently,Sales,6,PHD,Life Sciences,Male,Research Director,4,Married,25709,No,1,23,4,16
16532,60,No,Non-Travel,Sales,9,PHD,Marketing,Female,Healthcare Representative,4,Single,29412,No,2,21,3,5
16533,29,No,Travel_Rarely,Sales,11,MS,Other,Female,Manager,4,Single,18818,No,3,36,1,19
16534,30,No,Non-Travel,Human Resources,25,MS,Life Sciences,Male,Laboratory Technician,3,Divorced,20729,No,4,19,1,16
16535,34,Yes,Non-Travel,Human Resources,28,MS,Human Resources,Female,Human Resources,1,Married,20788,No,1,26,1,18
16536,38,No,Travel_Frequently,Sales,2,PHD,Marketing,Female,Sales Executive,2,Divorced,38855,No,1,34,2,19
16537,41,Yes,Non-Travel,Research & Development,29,PHD,Technical Degree,Male,Human Resources,3,Married,27784,Yes,4,35,4,8
16538,29,No,Travel_Frequently,Human Resources,24,MS,Human Resources,Female,Research Scientist,4,Married,37486,No,4,14,3,8
16539,44,No,Travel_Frequently,Sales,16,PHD,Human Resources,Female,Sales Representative,1,Single,4040,Yes,4,1,3,20
16540,19,No,Non-Travel,Sales,4,FSc,Other,Female,Research Scientist,3,Single,34913,No,1,31,2,5
16541,43,No,Non-Travel,Human Resources,24,PHD,Human Resources,Female,Sales Executive,4,Single,31138,No,2,38,4,15
